page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
39,26,"Text Books:",9.00,4.67,58.32,11,63.86,744.48,122.19,749.15,false,false
39,27,"1. Carl Hamacher, 'Computer Organization', 5th Edition, McGraw Hill Publishers, 2002. 2. Wiiliam Stallings, 'Computer Organization and Architecture Designing for Performance', 8th",9.00,16.19,431.74,179,81.86,756.00,513.60,772.19,false,false
39,28,"Edition, Pearson Education, 2010.",9.00,4.67,153.99,33,99.86,779.04,253.86,783.71,false,false
39,29,"Reference Books:",9.00,4.67,85.08,16,63.86,790.56,148.95,795.23,false,false
39,30,"1. John P Hayes, 'Computer Architecture and Organization', 3rd revised Ed., McGraw-Hill, 1998.",9.13,5.63,432.77,94,81.86,803.88,514.64,809.51,false,false
39,31,"39 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
39,32,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
40,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
40,1,"CS1201",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
40,2,"3-1-0 (4)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
40,3,"Theory of Computation",14.00,6.58,158.00,21,218.21,94.70,376.21,101.28,true,false
40,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
40,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
40,6,"CO-1 Understand formal machines, languages and computations.",9.00,4.79,306.65,60,74.54,155.78,381.20,160.57,false,false
40,7,"CO-2 Design finite state machines for acceptance of strings.",9.00,4.79,282.17,60,74.54,173.78,356.72,178.57,false,false
40,8,"CO-3 Design context free grammars for formal languages.",9.00,4.79,273.17,55,74.54,191.78,347.72,196.57,false,false
40,9,"CO-4 Develop pushdown automata accepting strings.",9.00,4.79,252.65,49,74.54,209.78,327.20,214.57,false,false
40,10,"CO-5 Design Turing machine.",9.00,4.79,148.11,27,74.54,227.78,222.66,232.57,false,false
40,11,"CO-6 Distinguish between decidability and undecidability.",9.00,4.79,269.93,57,74.54,245.81,344.48,250.60,false,false
40,12,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,267.77,208.08,272.95,true,false
40,13,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,454.67,86,69.50,289.25,524.17,293.02,true,false
40,14,"2 2 2 1 2 - - - - - - 2 2 3 - -",8.00,3.77,411.59,31,105.14,301.85,516.73,305.62,false,false
40,15,"CO-1",8.00,3.77,17.55,4,70.70,304.85,88.26,308.62,true,false
40,16,"3 2 2 1 2 - - - - - - 2 2 3 - -",8.00,3.77,411.59,31,105.14,317.57,516.73,321.34,false,false
40,17,"CO-2",8.00,3.77,17.55,4,70.70,320.57,88.26,324.34,true,false
40,18,"3 2 2 1 2 - - - - - - 2 2 3 - -",8.00,3.77,411.59,31,105.14,333.29,516.73,337.06,false,false
40,19,"CO-3",8.00,3.77,17.55,4,70.70,336.29,88.26,340.06,true,false
40,20,"3 2 2 1 2 - - - - - - 2 2 3 - -",8.00,3.77,411.59,31,105.14,348.89,516.73,352.66,false,false
40,21,"CO-4",8.00,3.77,17.55,4,70.70,351.89,88.26,355.66,true,false
40,22,"3 2 2 1 2 - - - - - - 2 2 3 - -",8.00,3.77,411.59,31,105.14,364.61,516.73,368.38,false,false
40,23,"CO-5",8.00,3.77,17.55,4,70.70,367.61,88.26,371.38,true,false
40,24,"2 2 2 1 2 - - - - - - 2 2 3 - -",8.00,3.77,411.59,31,105.14,380.33,516.73,384.10,false,false
40,25,"CO-6",8.00,3.77,17.55,4,70.70,383.33,88.26,387.10,true,false
40,26,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,403.73,398.12,408.40,true,false
40,27,"Syllabus:",12.00,5.63,56.73,9,63.86,425.23,120.60,430.86,true,false
40,28,"Automata: The Methods and the Madness: Why study automata theory? Introduction to formal proof; Additional forms of proof; Inductive proofs; The central concepts of automata theory.  Finite Automata: An informal picture of finite automata; Deterministic finite automata; Nondeterministic finite automata; An application: text search; Finite automata with epsilon-transitions.  Regular Expressions and Languages: Regular expressions; Finite automata and regular expressions; Applications of regular expressions; Algebraic laws for regular expressions.  Properties of Regular Languages: Proving languages not to be regular; Closure properties of regular languages; Decision properties of regular languages; Equivalence and minimization of automata.  Context-Free Grammars and Languages: Context-free grammars; Parse trees; Applications of context- free grammars; Ambiguity in grammars and languages.  Pushdown Automata: Definition of pushdown automata; The languages of a PDA; Equivalence of PDA’s and CFG’s; Deterministic pushdown automata.  Properties of Context-Free Languages: Normal forms for context-free grammars; The pumping lemma for context-free languages; Closure properties of context-free languages; Decision properties of CFL’s.  Introduction to Turing Machines: Problems that computers cannot solve; The Turing machine; Programming techniques for Turing machines; Extensions to the basic Turing machine; Restricted Turing machine; Turing machines and computers.  Undecidability: A language that is not recursively enumerable; An undecidable problem that is RE; Undecidable problems about Turing machines; Post’s correspondence problem; Other undecidable problems. Learning Resources: Text Books:",9.00,338.32,470.42,1708,63.86,446.23,534.29,784.55,false,false
40,29,"1. John E. Hopcroft, Rajeev Motwani and Jeffrey D. Ullman, Introduction to Automata Theory,",9.00,4.67,449.33,91,85.10,791.28,534.43,795.95,false,false
40,30,"Languages, and Computation, Pearson Education, 2006, Third Edition.",9.00,4.67,316.38,67,103.10,802.80,419.48,807.47,false,false
40,31,"40 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
40,32,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
41,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
41,1,"Reference Books:",9.00,27.73,85.08,16,63.86,75.24,148.95,102.97,false,false
41,2,"1. Peter Linz, An Introduction to Formal Languages and Automata, Jones and Bartlett Learning,",9.00,4.67,448.87,93,85.10,109.70,533.97,114.37,false,false
41,3,"2013, Sixth Edition.",9.00,4.67,88.96,20,103.10,121.22,192.06,125.89,false,false
41,4,"2. K. L. P. Mishra and N. Chandrasekaran, Theory of Computer Science: Automata, Languages and",9.00,4.67,449.17,93,85.10,132.74,534.28,137.41,false,false
41,5,"Computation, PHI, 2006, Third Edition.",9.00,4.67,174.04,38,103.10,144.26,277.14,148.93,false,false
41,6,"Other Suggested Readings:",9.00,4.67,128.91,25,63.86,155.78,192.78,160.45,false,false
41,7,"1. NPTEL Course on Theory of Computation by Prof. Raghunath Tiwari, IIT Kanpur.",9.00,4.67,379.88,79,85.10,167.30,464.99,171.97,false,false
41,8,"",12.00,5.63,3.34,0,63.86,180.50,67.20,186.13,false,false
41,9,"",12.00,5.63,3.34,0,63.86,203.42,67.20,209.05,false,false
41,10,"",12.00,5.63,3.34,0,63.86,226.34,67.20,231.97,false,false
41,11,"",12.00,5.63,3.34,0,63.86,249.29,67.20,254.92,false,false
41,12,"",12.00,5.63,3.34,0,63.86,272.09,67.20,277.72,false,false
41,13,"",12.00,5.63,3.34,0,63.86,295.01,67.20,300.64,false,false
41,14,"",12.00,5.63,3.34,0,63.86,317.93,67.20,323.56,false,false
41,15,"",12.00,5.63,3.34,0,63.86,340.85,67.20,346.48,false,false
41,16,"",12.00,5.63,3.34,0,63.86,363.77,67.20,369.40,false,false
41,17,"",12.00,5.63,3.34,0,63.86,386.57,67.20,392.20,false,false
41,18,"",12.00,5.63,3.34,0,63.86,409.51,67.20,415.14,false,false
41,19,"",12.00,5.63,3.34,0,63.86,432.43,67.20,438.06,false,false
41,20,"",12.00,5.63,3.34,0,63.86,455.35,67.20,460.98,false,false
41,21,"",12.00,5.63,3.34,0,63.86,478.15,67.20,483.78,false,false
41,22,"",12.00,5.63,3.34,0,63.86,501.07,67.20,506.70,false,false
41,23,"",12.00,5.63,3.34,0,63.86,523.99,67.20,529.62,false,false
41,24,"",12.00,5.63,3.34,0,63.86,546.91,67.20,552.54,false,false
41,25,"",12.00,5.63,3.34,0,63.86,569.71,67.20,575.34,false,false
41,26,"",12.00,5.63,3.34,0,63.86,592.66,67.20,598.29,false,false
41,27,"",12.00,5.63,3.34,0,63.86,615.58,67.20,621.21,false,false
41,28,"",12.00,5.63,3.34,0,63.86,638.50,67.20,644.13,false,false
41,29,"",12.00,5.63,3.34,0,63.86,661.30,67.20,666.93,false,false
41,30,"",12.00,5.63,3.34,0,63.86,684.22,67.20,689.85,false,false
41,31,"",12.00,5.63,3.34,0,63.86,707.14,67.20,712.77,false,false
41,32,"",12.00,5.63,3.34,0,63.86,730.06,67.20,735.69,false,false
41,33,"",12.00,5.63,3.34,0,63.86,752.88,67.20,758.51,false,false
41,34,"",12.00,5.63,3.34,0,63.86,775.80,67.20,781.43,false,false
41,35,"",12.00,5.63,3.34,0,63.86,798.72,67.20,804.35,false,false
41,36,"41 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
41,37,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
42,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
42,1,"CS1203",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
42,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
42,3,"Design and Analysis of Algorithms",14.00,6.58,235.79,33,179.30,94.70,415.09,101.28,true,false
42,4,"Pre-Requisites: CS1101, CS1106",11.00,5.18,175.54,30,63.86,114.02,239.40,119.20,true,false
42,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
42,6,"CO-1 Analyze time and space complexities of algorithms.",9.00,4.79,268.97,55,74.18,155.78,343.16,160.57,false,false
42,7,"CO-2 Identify algorithm design methodology to solve problems.",9.00,4.79,294.53,61,74.18,173.78,368.72,178.57,false,false
42,8,"CO-3 Distinguish between P and NP classes of problems.",9.00,4.79,271.25,54,74.18,191.78,345.44,196.57,false,false
42,9,"CO-4 Design and analyze approximation algorithms for NP-hard problems.",9.00,4.79,345.77,70,74.18,209.78,419.96,214.57,false,false
42,10,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,231.74,208.08,236.92,true,false
42,11,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,444.71,86,69.50,253.25,514.21,257.02,true,false
42,12,"3 3 1 - - - 1 - - - - 1 3 1 1 2",8.00,3.77,403.31,31,104.06,265.85,507.37,269.62,false,false
42,13,"CO-1",8.00,3.77,17.55,4,70.46,268.85,88.02,272.62,true,false
42,14,"- - - - - - - - - - 1 1 3 1 2 2",8.00,3.77,402.59,31,104.78,281.57,507.37,285.34,false,false
42,15,"CO-2",8.00,3.77,17.55,4,70.46,284.57,88.02,288.34,true,false
42,16,"- - - - - - - - - - 3 - 3 1 1 2",8.00,3.77,402.59,31,104.78,297.29,507.37,301.06,false,false
42,17,"CO-3",8.00,3.77,17.55,4,70.46,300.29,88.02,304.06,true,false
42,18,"3 3 1 - - - - - - - - - 3 - - 2",8.00,3.77,403.31,31,104.06,312.89,507.37,316.66,false,false
42,19,"CO-4",8.00,3.77,17.55,4,70.46,315.89,88.02,319.66,true,false
42,20,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,336.41,398.12,341.08,true,false
42,21,"Syllabus:",12.00,5.63,56.73,9,63.86,357.89,120.60,363.52,true,false
42,22,"Asymptotic Analysis: Asymptotic Notations, Worst-case running time of algorithms.  Divide and Conquer: Master Theorem, Maximum Element in an Unimodal Array, Maximum Subarray Sum Problem, Expected Running Time of Randomized Quick Sort, Strassen’s Matrix Multiplication Algorithm, Karatsuba's Large Integer Multiplication and Selection in Worst Case Linear Time.  Dynamic Programming: Elements of Dynamic Programming, Matrix Chain Multiplication Problem, Optimal Binary Search Tree, Rod-Cutting Problem, 0-1 Knapsack Problem, Travelling Salesman Problem, All-Pairs Shortest Paths Problem and Optimal Vertex Cover of a Tree.  Greedy Method: Activity Selection Problem, Fractional Knapsack Problem, Correctness and Running Time Analysis of Prim’s and Kruskal’s Algorithms for Finding Minimum Spanning Tree and Dijkstra`s Algorihm for Single Source Shortest Path Problem.  Complexity Classes: P, NP, NP-hard, NP-complete, Example NP-complete Problems – Clique, Independent Set and Vertex Cover, Methods to cope-up with NP-hardness of a Problem.  Approximation Algorithms: Approximation Ratio, Absolute Approximation Algorithm for Planar Graph Coloring and 2-approximation Algorithm for Vertex Cover Problem.  Learning Resources: Text Books:",9.00,246.28,449.00,1235,63.86,378.77,512.87,625.05,false,false
42,23,"1. Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest and Clifford Stein, Introduction to",9.00,4.67,430.93,95,81.86,631.90,512.79,636.57,false,false
42,24,"Algorithms, PHI, 2009, Third Edition.",9.00,4.67,164.43,37,99.86,643.42,264.30,648.09,false,false
42,25,"2. Ellis Horowitz, Sartaj Sahni and Sanguthevar Rajasekaran, Fundamentals of Computer",9.00,4.67,430.86,85,81.86,654.94,512.72,659.61,false,false
42,26,"Algorithms, Universities Press, 2011, Second Edition.",9.00,4.67,238.97,53,99.86,666.46,338.84,671.13,false,false
42,27,"Reference Books:",9.00,16.07,90.60,16,63.86,677.98,154.47,694.05,false,false
42,28,"1. Steven S Skiena, The Algorithm Design Manual, Springer, 2008, Second Edition. 2. Michael R. Garey and David S. Johnson, Computers and Intractability: A Guide the theory of NP-",9.07,16.19,452.72,178,81.74,702.82,534.47,719.01,false,false
42,29,"Completeness, W.H. Freeman & Co., 1979.",9.00,4.67,195.75,39,99.50,725.86,295.26,730.53,false,false
42,30,"Other Suggested Readings:",9.00,4.67,137.19,25,63.86,737.14,201.06,741.81,true,false
42,31,"1. NPTEL Course on Design and Analysis of Algorithms by Prof. Abhiram G.Ranade et al. 2. https://www.algorist.com/",9.00,16.19,406.52,114,81.86,748.80,488.39,764.99,false,false
42,32,"",9.00,4.67,2.77,0,99.86,771.84,102.63,776.51,false,false
42,33,"",9.00,4.67,2.77,0,63.86,789.36,66.63,794.03,false,false
42,34,"",9.00,4.67,2.77,0,63.86,806.88,66.63,811.55,false,false
42,35,"42 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
42,36,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
43,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
43,1,"CS1205",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
43,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
43,3,"Object Oriented Programming",14.00,6.58,203.84,27,195.29,94.70,399.13,101.28,true,false
43,4,"Pre-Requisites:  CS1101",11.00,5.18,129.70,23,63.86,114.02,193.56,119.20,true,false
43,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
43,6,"CO-1 Understand object-oriented paradigms: abstraction, encapsulation, inheritance, polymorphism.",9.00,4.79,459.44,97,74.54,155.78,533.99,160.57,false,false
43,7,"Learn java concepts like exception handling, interfaces, object classes and various libraries.",9.00,17.15,397.27,94,114.26,171.62,511.53,188.77,false,false
43,8,"CO-2",9.00,4.67,26.65,4,74.54,173.78,101.19,178.45,true,false
43,9,"CO-3 Design object-oriented solutions for real world problems.",9.00,4.79,287.69,62,74.54,199.22,362.24,204.01,false,false
43,10,"CO-4 Implement the applications using the learnt concepts.",9.00,4.79,276.17,58,74.54,217.22,350.72,222.01,false,false
43,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,239.18,208.08,244.36,true,false
43,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,466.19,86,69.50,260.57,535.69,264.34,true,false
43,13,"1 2 - - 1 - 3 - - - 2 1 - - 3 -",8.00,3.77,422.03,31,106.22,273.29,528.25,277.06,false,false
43,14,"CO-1",8.00,3.77,17.55,4,71.06,276.29,88.62,280.06,true,false
43,15,"1 1 2 3 3 3 - - - 3 - - - - - -",8.00,3.77,422.03,31,106.22,289.37,528.25,293.14,false,false
43,16,"CO-2",8.00,3.77,17.55,4,71.06,292.37,88.62,296.14,true,false
43,17,"2 1 1 1 1 1 - - 3 - 3 3 1 3 2 2",8.00,3.77,422.75,31,106.22,304.97,528.97,308.74,false,false
43,18,"CO-3",8.00,3.77,17.55,4,71.06,307.97,88.62,311.74,true,false
43,19,"1 - 1 1 1 2 2 - 3 3 2 2 1 2 2 2",8.00,3.77,422.75,31,106.22,321.05,528.97,324.82,false,false
43,20,"CO-4",8.00,3.77,17.55,4,71.06,324.05,88.62,327.82,true,false
43,21,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,344.57,398.12,349.24,true,false
43,22,"Syllabus:",12.00,5.63,56.73,9,63.86,365.93,120.60,371.56,true,false
43,23,"Object Oriented Thinking – A way of Viewing the World, Computation as Simulation, Messages and Methods; - A Brief History of Object - Oriented Programming - The History of Java, The White Paper Description; – Object - Oriented Design - Responsibility Implies Noninterference, Programming in the Small and in the Large, Why Begin with Behavior? A Case Study in RDD, CRC Cards – Recording Responsibility, Components and Behavior, Software Components, Formalizing the Interface; - A Paradigm - Program Structure, The Connection to the Java World, Types, Access Modifiers, Lifetime Modifiers; - Ball Worlds – Data Fields, Constructors, Inheritance, The Java Graphics Model, The Class Ball, Multiple Objects of the Same Class; - A Cannon Game – The Simple Cannon Game, Adding User Interaction; Pinball Game Construction Kit – First Version of Game, Adding Targets : Inheritance and Interfaces, Pinball Game Construction Kit : Mouse Events Reconsidered; - Understanding Inheritance – An Intuitive Description of Inheritance, The Base Class Object, Subclass, Subtype, and Substitutability – Forms of Inheritance, Modifiers and Inheritance, The Benefits of Inheritance, The Costs of Inheritance; - A Case Study : Solitaire – The Class Card, The Game – Card Piles- Inheritance in Action, The Application Class, Playing the Polymorphic Game, Building a More Complete Game; - Polymorphism - Varieties of Polymorphism, Polymorphic Variables, Overloading, Overriding, Abstract Methods, Pure Polymorphism.  The AWT – The AWT Class Hierarchy, The Layout Manager, User Interface Components, Panels, Dialogs, The Menu Bar; - Input And Output Streams - Streams versus Readers and Writers, Input Streams, Stream Tokenizer, Output Streams, Object Serialization, Piped Input and Output.  Understanding Graphics - Colour, Rectangles, Fonts, Images, Graphic Contexts, A Simple Painting Program; - Applets And Web Programming – Applets and HTML, Security Issues, Applets and Applications, Obtaining Resources Using an Applet, Combining Applications and Applets. . Learning Resources: Text Books:",9.00,292.36,470.60,2071,63.86,386.93,534.47,679.29,false,false
43,24,"1. Timothy Budd, 'Object Oriented Programming with JAVA', Updated Edition, Pearson",9.00,4.67,431.76,82,81.86,686.14,513.62,690.81,false,false
43,25,"Education, 2009.",9.00,4.67,77.88,16,99.86,697.54,177.75,702.21,false,false
43,26,"2. Herbert Schildt, 'Java 2 Complete Reference', TMH, 2010.",9.00,4.67,281.33,59,81.86,709.06,363.20,713.73,false,false
43,27,"",9.00,4.67,2.77,0,99.86,720.58,102.63,725.25,false,false
43,28,"Reference Books:",9.00,4.67,85.08,16,63.86,732.10,148.95,736.77,false,false
43,29,"1. Barry J Homes and Daniel T Joyce, Object-Oriented Programming with JAVA, Jones and Bartlett",9.00,4.67,452.25,94,81.86,743.64,534.12,748.31,false,false
43,30,"nd",6.00,3.04,7.08,2,184.34,752.16,191.42,755.20,false,false
43,31,"publishers, 2001, 2 Edition.",9.00,4.67,133.47,28,99.86,755.16,233.34,759.83,false,false
43,32,"",9.00,16.19,2.77,0,297.77,766.44,300.54,782.63,true,false
43,33,"",12.00,5.63,3.34,0,63.86,791.40,67.20,797.03,false,false
43,34,"",12.00,5.63,3.34,0,207.89,791.40,211.23,797.03,false,false
43,35,"43 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
43,36,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
44,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
44,1,"CS1207",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
44,2,"0-1-2 (2)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
44,3,"Object Oriented Programming Laboratory",14.00,6.58,280.91,38,156.74,94.70,437.65,101.28,true,false
44,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
44,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
44,6,"CO-1 Develop programs using objects and inheritance in Java Language.",9.00,4.79,340.97,69,74.54,155.78,415.52,160.57,false,false
44,7,"CO-2 Design and implement GUI programs using components in Java Language.",9.00,4.79,376.16,73,74.54,173.78,450.71,178.57,false,false
44,8,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,195.74,208.08,200.92,true,false
44,9,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,482.03,86,69.50,217.22,551.53,220.99,true,false
44,10,"1 3 3 3 1 2 - 2 2 1 - - 1 - - 1",8.00,3.77,437.03,31,107.78,229.82,544.81,233.59,false,false
44,11,"CO-1",8.00,3.77,17.55,4,71.66,232.82,89.22,236.59,true,false
44,12,"1 3 3 3 1 2 - 2 2 - - - 1 - - 1",8.00,3.77,437.03,31,107.78,245.57,544.81,249.34,false,false
44,13,"CO-2",8.00,3.77,17.55,4,71.66,248.57,89.22,252.34,true,false
44,14,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,269.09,398.12,273.76,true,false
44,15,"Syllabus:",12.00,5.63,56.73,9,63.86,290.45,120.60,296.08,true,false
44,16,"Java Programming: 1. Ball games 2. Cannon game 3. Pinball game 4. Cards game 5. User interface dialogs related programs 6. I/O processing programs.",9.25,91.79,200.19,147,63.86,312.41,264.06,404.20,false,false
44,17,"Learning Resources:",9.00,4.67,102.24,19,63.86,419.95,166.11,424.62,true,false
44,18,"Text Books:",9.00,4.67,58.32,11,63.86,440.47,122.19,445.14,false,false
44,19,"1. Timothy Budd, 'Object Oriented Programming with JAVA', Updated Edition, Pearson",9.00,4.67,431.76,82,81.86,460.87,513.62,465.54,false,false
44,20,"Education, 2009.",9.00,4.67,77.88,16,99.86,472.39,177.75,477.06,false,false
44,21,"2. Herbert Schildt, 'Java 2 Complete Reference', TMH, 2010.",9.00,4.67,281.33,59,81.86,483.91,363.20,488.58,false,false
44,22,"",12.00,5.63,3.34,0,63.86,505.15,67.20,510.78,false,false
44,23,"",12.00,5.63,3.34,0,207.89,505.15,211.23,510.78,false,false
44,24,"44 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
44,25,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
45,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
45,1,"CS1209",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
45,2,"0-1-2 (2)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
45,3,"Statistical Tools Practice",14.00,6.58,169.64,26,212.33,94.70,381.97,101.28,true,false
45,4,"Pre-Requisites: MA1161, MA1264",11.03,5.63,176.28,30,63.86,120.02,240.15,125.65,true,false
45,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,141.62,165.33,146.80,true,false
45,6,"CO-1 Apply statistical methods to data for inferences.",9.00,4.79,249.89,54,74.54,163.82,324.44,168.61,false,false
45,7,"CO-2 Access online resources for R and import new function packages into the R workspace.",9.00,4.79,425.72,89,74.54,181.82,500.27,186.61,false,false
45,8,"CO-3 Import, review, manipulate and summarize data-sets in R.",9.00,4.79,295.49,61,74.54,199.82,370.04,204.61,false,false
45,9,"CO-4 Perform descriptive analytics over large scale data and apply appropriate statistical tests using R.",9.00,4.79,468.68,105,74.54,217.82,543.23,222.61,false,false
45,10,"CO-5 Explore data-sets to create testable hypotheses and identify appropriate statistical tests.",9.00,4.79,428.36,96,74.54,235.82,502.91,240.61,false,false
45,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,257.81,208.08,262.99,true,false
45,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,472.91,86,69.50,279.17,542.41,282.94,true,false
45,13,"1 1 - 1 1 - - - 1 1 1 - 1 1 - 1",8.00,3.77,428.75,31,106.82,291.89,535.57,295.66,false,false
45,14,"CO-1",8.00,3.77,17.55,4,71.30,294.89,88.86,298.66,true,false
45,15,"2 - - - - 1 - - - - 2 - - - - -",8.00,3.77,428.03,31,106.82,307.61,534.85,311.38,false,false
45,16,"CO-2",8.00,3.77,17.55,4,71.30,310.61,88.86,314.38,true,false
45,17,"- - - 2 2 - 1 - - - 2 1 - - - -",8.00,3.77,427.31,31,107.54,323.21,534.85,326.98,false,false
45,18,"CO-3",8.00,3.77,17.55,4,71.30,326.21,88.86,329.98,true,false
45,19,"2 - 1 1 1 1 - - 2 1 - 1 1 2 - 1",8.00,3.77,428.75,31,106.82,338.93,535.57,342.70,false,false
45,20,"CO-4",8.00,3.77,17.55,4,71.30,341.93,88.86,345.70,true,false
45,21,"- 1 2 1 2 2 2 - 1 2 1 2 1 - 2 -",8.00,3.77,427.31,31,107.54,354.65,534.85,358.42,false,false
45,22,"CO-5",8.00,3.77,17.55,4,71.30,357.65,88.86,361.42,true,false
45,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,378.05,398.12,382.72,true,false
45,24,"Syllabus:",12.00,5.63,56.73,9,63.86,399.53,120.60,405.16,true,false
45,25,"Introduction to Data Science and data visualization: Introduction, How to run R, R Sessions and functions, Basic Math, Variables, Data Types, Vectors, Conclusion, Advanced Data Structures, Data Frames, Lists, Matrices, Arrays, Classes.  R Programming: Structures, Control Statements, Loops, - Looping Over Nonvictory Sets,- If-Else, Arithmetic and Boolean Operators and values, Default Values for Argument, Return Values, Deciding Whether to explicitly call return- Returning Complex Objects, Functions are Objective, No Pointers in R, Recursion, A Quicksort Implementation-Extended Extended Example: A Binary Search Tree.  Doing Math and Simulation in R: Math Function, Extended Example Calculating Probability- Cumulative Sums and Products-Minima and Maxima- Calculus, Functions Fir Statistical Distribution, Sorting, Linear Algebra Operation on Vectors and Matrices, Extended Example: Vector cross Product- Extended Example: Finding Stationary Distribution of Markov Chains, Set Operation, Input /output, Accessing the Keyboard and Monitor, Reading and writer Files.  Graphics: Creating Graphs, The Workhorse of R Base Graphics, the plot () Function –Customizing Graphs, Saving Graphs to Files.  Probability Distributions: Normal Distribution- Binomial Distribution- Poisson Distributions Other Distribution, Basic Statistics, Correlation and Covariance, T-Tests,-ANOVA.  Linear Models: Simple Linear Regression, -Multiple Regression Generalized Linear Models, Logistic Regression, - Poisson Regression- other Generalized Linear Models-Survival Analysis, Nonlinear Models, Splines- Decision- Random Forests, Learning Resources:",9.00,280.70,449.00,1630,63.86,420.55,512.87,701.25,false,false
45,26,"Text Books:",9.00,4.67,55.56,11,63.86,717.10,119.43,721.77,false,false
