page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
472,2,BODY,the erasure of the declared signature (§8.4.2) of the method. The signature of a method must include all of the following as determined by §15.12.3: •The simple name of the method •The number of parameters to the method •A symbolic reference to the type of each parameter A reference to a method must also include either a symbolic reference to the erasure of the return type of the denoted method or an indication that the denoted method is declared void and does not return a value.,10.98,121.14,342,484,90,76.06,432,197.2,FALSE,FALSE
489,3,BODY,"13.4.14Method and Constructor Formal Parameters Changing the name of a formal parameter of a method or constructor does not impact pre-existing binaries. Changing the name of a method, or the type of a formal parameter to a method or constructor, or adding a parameter to or deleting a parameter from a method or constructor declaration creates a method or constructor with a new signature, and has the combined effect of deleting the method or constructor with the old signature and adding a method or constructor with the new signature (§13.4.12). Changing the type of the last formal parameter of a method from T[] to a variable arity parameter of type T, that is, to T... (§8.4.1), and vice versa, does not impact pre-existing binaries. For purposes of binary compatibility, adding or deleting a method or constructor m whose signature involves type variables (§4.4) or parameterized types (§4.5) is equivalent to the addition (respectively, deletion) of an otherwise equivalent method whose signature is the erasure (§4.6) of the signature of m.",10.98,214.11,360.01,1050,72,366.09,432.01,580.2,FALSE,FALSE
501,4,BODY,Block: { [BlockStatements] } BlockStatements: BlockStatement {BlockStatement} BlockStatement: LocalClassOrInterfaceDeclaration LocalVariableDeclarationStatement Statement,10.98,119.05,170.11,170,90,379.13,260.11,498.18,FALSE,TRUE
506,1,BODY,"If the optional keyword final appears at the start of the declaration, the variable being declared is a final variable (§4.12.4). The declared type of a local variable is determined as follows: •If the LocalVariableType is UnannType, and no bracket pairs appear in UnannType or VariableDeclaratorId, then the type of the local variable is denoted by UnannType. •If the LocalVariableType is UnannType, and bracket pairs appear in UnannType or VariableDeclaratorId, then the type of the local variable is specified by §10.2. •If the LocalVariableType is var, then let T be the type of the initializer expression when treated as if it did not appear in an assignment context, and were thus a standalone expression (§15.2). The type of the local variable is the upward projection of T with respect to all synthetic type variables mentioned by T (§4.10.5). It is a compile-time error if T is the null type.",10.98,205.14,360.01,901,72,76.06,432.01,281.2,FALSE,FALSE
522,6,BODY,"It is a compile-time error if, in a switch block that consists of switch labeled statement groups, a statement is labeled with a case label that declares one or more pattern variables (§6.3.3), and either: •An immediately preceding statement in the switch block can complete normally (§14.22), or •The statement is labeled with more than one switch label.",10.98,83.14,360.01,355,72,400.06,432.01,483.2,FALSE,FALSE
540,3,BODY,"•If the Expression is not present, or it is present and the value resulting from its evaluation (including any possible unboxing) is true, then the contained Statement is executed. Then there is a choice: –If execution of the Statement completes normally, then the following two steps are performed in sequence: 1.First, if the ForUpdate part is present, the expressions are evaluated in sequence from left to right; their values, if any, are discarded. If evaluation of any expression completes abruptly for some reason, the for statement completes abruptly for the same reason; any ForUpdate statement expressions to the right of the one that completed abruptly are not evaluated. If the ForUpdate part is not present, no action is taken.",10.98,167.14,360.01,740,72,379.2,432.01,546.33,FALSE,FALSE
584,2,BODY,"Evaluation of an expression can produce side effects, because expressions may contain embedded assignments, increment operators, decrement operators, method invocations, and, in switch expressions, arbitrary statements. An expression occurs in either: •The declaration of some class or interface that is being declared: in a field initializer, in a static initializer, in an instance initializer, in a constructor declaration, in a method declaration, or in an annotation. •An annotation on the declaration of a module, a package, or a top level class or interface.",10.98,128.14,360,565,72,76.06,432,204.2,FALSE,FALSE
588,3,BODY,"There are no circumstances where the evaluation of a floating-point expression may use intermediate results that have more precision or more exponent range than indicated by the expression's type. A floating-point operation that overflows produces a signed infinity. A floating-point operation that underflows produces a subnormal value or a signed zero. A floating-point operation that has no unique mathematically defined result produces NaN. All numeric operations with NaN as an operand produce NaN as a result. Since NaN is unordered, any numerical comparison operation involving one or two NaNs returns false, any == comparison involving NaN returns false, and any ! = comparison involving NaN returns true. Floating-point arithmetic is an approximation to real arithmetic. While there are an infinite number of real numbers, a particular floating-point format only has a finite number of values. In the Java programming language, a rounding policy is a function used to map from a real number to a floating-point value in a given format. For real numbers in the representable range of a floating-point format, a continuous segment of the real number line is mapped to a single floating-point value. The real number whose value is numerically equal to a floating-point value is mapped to that floating-point value; for example, the real number 1.5 is mapped to the floating-point value 1.5 in a given format. The Java programming language defines two rounding policies, as follows: •The round to nearest rounding policy applies to all floating-point operators except for (i) conversion to an integer value, and (ii) floating-point remainder. Under the round to nearest rounding policy, inexact results must be rounded to the representable value nearest to the infinitely precise result; if the two nearest representable values are equally near, then the value whose least significant bit is zero is chosen. The round to nearest rounding policy corresponds to the default rounding- direction attribute for binary arithmetic in IEEE 754, roundTiesToEven.",10.98,431.14,360.01,2058,72,108.06,432.01,539.2,FALSE,FALSE
603,7,BODY,ClassInstanceCreationExpression: UnqualifiedClassInstanceCreationExpression ExpressionName . UnqualifiedClassInstanceCreationExpression Primary . UnqualifiedClassInstanceCreationExpression,10.98,45.05,297.73,188,90,554.13,387.73,599.18,FALSE,TRUE
604,7,BODY,"A class instance creation expression specifies a class to be instantiated, possibly followed by type arguments (§4.5.1) or a diamond (<>) if the class being instantiated is generic (§8.1.2), followed by (a possibly empty) list of actual value arguments to the constructor. If the type argument list to the class is empty — the diamond form <> — the type arguments of the class are inferred. It is legal, though strongly discouraged as a matter of style, to have white space between the '<' and '>' of a diamond. If the constructor is generic (§8.8.4), the type arguments to the constructor may similarly either be inferred or passed explicitly. If passed explicitly, the type arguments to the constructor immediately follow the keyword new. It is a compile-time error if a class instance creation expression provides type arguments to a constructor but uses the diamond form for type arguments to the class.",10.98,180.14,360,907,72,278.06,432,458.2,FALSE,FALSE
604,9,BODY,"If TypeArguments is present immediately after new, or immediately before (, then it is a compile-time error if any of the type arguments are wildcards (§4.5.1). The exception types that a class instance creation expression can throw are specified in §11.2.1. Class instance creation expressions have two forms:",10.98,70.14,360,310,72,509.06,432,579.2,FALSE,FALSE
609,3,BODY,"15.9.3Choosing the Constructor and its Arguments Let C be the class being instantiated. To create an instance of C, i, a constructor of C is chosen at compile time by the following rules. First, the actual arguments to the constructor invocation are determined: •If C is an anonymous class with direct superclass S, then: –If S is not an inner class, or if S is a local class that occurs in a static context, then the arguments to the constructor are the arguments in the argument list of the class instance creation expression, if any, in the order they appear in the expression. –Otherwise, the first argument to the constructor is the immediately enclosing instance of i with respect to S (§15.9.2), and the subsequent arguments to the constructor are the arguments in the argument list of the class instance creation expression, if any, in the order they appear in the class instance creation expression.",10.98,207.11,360.01,908,72,383.09,432.01,590.2,FALSE,FALSE
632,2,BODY,"15.12.1Compile-Time Step 1: Determine Type to Search The first step in processing a method invocation at compile time is to figure out the name of the method to be invoked and which type to search for definitions of methods of that name. The name of the method is specified by the MethodName or Identifier which immediately precedes the left parenthesis of the MethodInvocation. For the type to search, there are six cases to consider, depending on the form that precedes the left parenthesis of the MethodInvocation: •If the form is MethodName, that is, just an Identifier, then: If the Identifier appears in the scope of a method declaration with that name (§6.3, §6.4.1), then: –If there is an enclosing class or interface declaration of which that method is a member, let E be the innermost such class or interface declaration. The type to search is the type of E.this (§15.8.4).",10.98,213.11,360.01,883,72,76.09,432.01,289.2,FALSE,FALSE
641,4,BODY,"•If the member is a fixed arity method with arity n, the arity of the method invocation is equal to n, and for all i (1 ≤ i ≤ n), the i'th argument of the method invocation is potentially compatible, as defined below, with the type of the i'th parameter of the method. •If the member is a variable arity method with arity n, then for all i (1 ≤ i ≤ n-1), the i'th argument of the method invocation is potentially compatible with the type of the i'th parameter of the method; and, where the nth parameter of the method has type T[], one of the following is true: –The arity of the method invocation is equal to n-1. –The arity of the method invocation is equal to n, and the nth argument of the method invocation is potentially compatible with either T or T[]. –The arity of the method invocation is m, where m > n, and for all i (n ≤ i ≤ m), the i'th argument of the method invocation is potentially compatible with T. •If the method invocation includes explicit type arguments, and the member is a generic method, then the number of type arguments is equal to the number of type parameters of the method.",10.98,231.14,360.01,1105,72,224.06,432.01,455.2,FALSE,FALSE
651,5,BODY,"15.12.3Compile-Time Step 3: Is the Chosen Method Appropriate? If there is a most specific method declaration for a method invocation, it is called the compile-time declaration for the method invocation. It is a compile-time error if an argument to a method invocation is not compatible with its target type, as derived from the invocation type of the compile-time declaration. If the compile-time declaration is applicable by variable arity invocation, then where the last formal parameter type of the invocation type of the method is Fn[], it is a compile-time error if the type which is the erasure of Fn is not accessible (§6.6) at the point of invocation.",10.98,143.11,360,659,72,430.09,432,573.2,FALSE,FALSE
652,2,BODY,"If the compile-time declaration is void, then the method invocation must be a top level expression (that is, the Expression in an expression statement or in the ForInit or ForUpdate part of a for statement), or a compile-time error occurs. Such a method invocation produces no value and so must be used only in a situation where a value is not needed. In addition, whether the compile-time declaration is appropriate may depend on the form of the method invocation expression before the left parenthesis, as follows: •If the form is MethodName - that is, just an Identifier - and the compile-time declaration is an instance method, then: –It is a compile-time error if the method invocation occurs in a static context (§8.1.3). –Otherwise, let T be the class or interface to search (§15.12.1). It is a compile- time error if the innermost enclosing class or interface declaration of the method invocation is neither T nor an inner class of T.",10.98,199.14,360.01,942,72,76.06,432.01,275.2,FALSE,FALSE
660,2,BODY,"2.Otherwise, if S has a superclass, then steps 1 and 2 of this lookup procedure are performed recursively using the direct superclass of S in place of S; the method to be invoked, if any, is the result of the recursive invocation of this lookup procedure.",10.98,45.14,360,255,72,76.06,432,121.2,FALSE,FALSE
666,2,BODY,"•If ClassType denotes a parameterized type (§4.5), then it is a compile-time error if any of its type arguments are wildcards. •If ClassType denotes a raw type (§4.8), then it is a compile-time error if TypeArguments is present after the ::. If a method reference expression has the form ArrayType :: new, then ArrayType must denote a type that is reifiable (§4.7), or a compile-time error occurs. The target reference of an instance method (§15.12.4.1) may be provided by the method reference expression using an ExpressionName, a Primary, or super, or it may be provided later when the method is invoked. The immediately enclosing instance of a new inner class instance (§15.9.2) is provided by a lexically enclosing instance of this (§8.1.3). When more than one member method of a type has the same name, or when a class has more than one constructor, the appropriate method or constructor is selected based on the functional interface type targeted by the method reference expression, as specified in §15.13.1. If a method or constructor is generic, the appropriate type arguments may either be inferred or provided explicitly. Similarly, the type arguments of a generic type mentioned by the method reference expression may be provided explicitly or inferred. Method reference expressions are always poly expressions (§15.2). It is a compile-time error if a method reference expression occurs in a program in someplace other than an assignment context (§5.2), an invocation context (§5.3), or a casting context (§5.5). Evaluation of a method reference expression produces an instance of a functional interface type (§9.8). This does not cause the execution of the corresponding method; instead, the execution may occur at a later time when an appropriate method of the functional interface is invoked.",10.98,392.14,360.01,1806,72,76.06,432.01,468.2,FALSE,FALSE
673,4,BODY,"For some method reference expressions, there is only one possible compile-time declaration with only one possible invocation type (§15.12.2.6), regardless of the targeted function type. Such method reference expressions are said to be exact. A method reference expression that is not exact is said to be inexact. A method reference expression ending with Identifier is exact if it satisfies all of the following: •If the method reference expression has the form ReferenceType :: [TypeArguments] Identifier, then ReferenceType does not denote a raw type. •The type to search has exactly one member method with the name Identifier that is accessible to the class or interface in which the method reference expression appears. •This method is not variable arity (§8.4.1). •If this method is generic (§8.4.4), then the method reference expression provides TypeArguments. A method reference expression of the form ClassType :: [TypeArguments] new is exact if it satisfies all of the following: •The type denoted by ClassType is not raw, or is a non-static member type of a raw type. •The type denoted by ClassType has exactly one constructor that is accessible to the class or interface in which the method reference expression appears. •This constructor is not variable arity. •If this constructor is generic, then the method reference expression provides TypeArguments. A method reference expression of the form ArrayType :: new is always exact.",10.98,371.14,360.01,1442,72,230.06,432.01,601.2,FALSE,FALSE
688,2,BODY,"Integer division rounds toward 0. That is, the quotient produced for operands n and d that are integers after binary numeric promotion (§5.6) is an integer value q whose magnitude is as large as possible while satisfying |d ⋅ q| ≤ |n|. Moreover, q is positive when |n| ≥ |d| and n and d have the same sign, but q is negative when |n| ≥ |d| and n and d have opposite signs. There is one special case that does not satisfy this rule: if the dividend is the negative integer of largest possible magnitude for its type, and the divisor is -1, then integer overflow occurs and the result is equal to the dividend. Despite the overflow, no exception is thrown in this case. On the other hand, if the value of the divisor in an integer division is 0, then an ArithmeticException is thrown. The result of a floating-point division is determined by the rules of IEEE 754 arithmetic: •If either operand is NaN, the result is NaN. •If the result is not NaN, the sign of the result is positive if both operands have the same sign, and negative if the operands have different signs. •Division of an infinity by an infinity results in NaN. •Division of an infinity by a finite value results in a signed infinity. The sign is determined by the rule stated above. •Division of a finite value by an infinity results in a signed zero. The sign is determined by the rule stated above. •Division of a zero by a zero results in NaN; division of zero by any other finite value results in a signed zero. The sign is determined by the rule stated above. •Division of a nonzero finite value by a zero results in a signed infinity. The sign is determined by the rule stated above. •In the remaining cases, where neither an infinity nor NaN is involved, the exact mathematical quotient is computed. If the magnitude of the quotient is too large to represent, we say the operation overflows; the result is then an infinity of appropriate sign. Otherwise, the quotient is rounded to the nearest representable value using the round to nearest rounding policy (§15.4). The Java programming language requires support of gradual underflow as defined by IEEE 754. Despite the fact that overflow, underflow, division by zero, or loss of information may occur, evaluation of a floating-point division operator / never throws a run- time exception.",10.98,513.14,360.01,2311,72,76.06,432.01,589.2,FALSE,FALSE
691,6,BODY,AdditiveExpression: MultiplicativeExpression AdditiveExpression + MultiplicativeExpression AdditiveExpression - MultiplicativeExpression,10.98,45.05,217.05,136,90,354.13,307.05,399.18,FALSE,TRUE
691,7,BODY,"The additive operators have the same precedence and are syntactically left- associative (they group left-to-right). If the type of either operand of a + operator is String, then the operation is string concatenation. Otherwise, the type of each of the operands of the + operator must be a type that is convertible (§5.1.8) to a primitive numeric type, or a compile-time error occurs. In every case, the type of each of the operands of the binary - operator must be a type that is convertible (§5.1.8) to a primitive numeric type, or a compile-time error occurs.",10.98,128.14,360,561,72,417.06,432,545.2,FALSE,FALSE
694,6,BODY,"15.18.2Additive Operators (+ and -) for Numeric Types The binary + operator performs addition when applied to two operands of numeric type, producing the sum of the operands. The binary - operator performs subtraction, producing the difference of two numeric operands. Binary numeric promotion is performed on the operands (§5.6).",10.98,91.11,360.01,330,72,321.09,432.01,412.2,FALSE,FALSE
703,7,BODY,AndExpression: EqualityExpression AndExpression & EqualityExpression ExclusiveOrExpression: AndExpression ExclusiveOrExpression ^ AndExpression,10.98,82.05,190.76,143,90,512.13,280.76,594.18,FALSE,TRUE
717,2,BODY,"The result of the first operand of an assignment operator must be a variable, or a compile-time error occurs. This operand may be a named variable, such as a local variable or a field of the current object or class, or it may be a computed variable, as can result from a field access (§15.11) or an array access (§15.10.3). The type of the assignment expression is the type of the variable after capture conversion (§5.1.10). At run time, the result of the assignment expression is the value of the variable after the assignment has occurred. The result of an assignment expression is not itself a variable. A variable that is declared final cannot be assigned to (unless it is definitely unassigned (§16 (Definite Assignment))), because when an access of such a final variable is used as an expression, the result is a value, not a variable, and so it cannot be used as the first operand of an assignment operator.",10.98,199.14,360.01,915,72,76.06,432.01,275.2,FALSE,FALSE
732,2,BODY,"A normal parameter specifier consists of optional modifiers, a type (or var), and either an identifier or the keyword _ (underscore). If an identifier is present, it specifies the name of the formal parameter. If the keyword _ is present, the formal parameter cannot be referred to by name. A concise parameter specifier consists of an identifier or the keyword _. If an identifier is present, it specifies the name of the formal parameter. If the keyword _ is present, the formal parameter cannot be referred to by name. A formal parameter of a lambda expression that cannot be referred to by name is called an unnamed lambda parameter. If a lambda expression has no formal parameters, then an empty pair of parentheses appears before the -> and the lambda body.",10.98,154.14,360.01,763,72,76.06,432.01,230.2,FALSE,FALSE
734,7,BODY,"It is a compile-time error if a formal parameter that is declared final is assigned to within the body of the lambda expression. When the lambda expression is invoked (via a method invocation expression (§15.12)), the values of the actual argument expressions initialize newly created parameter variables, each of the declared or inferred type, before execution of the lambda body. An Identifier that appears in the NormalLambdaParameter or",10.98,77.14,360,440,72,522.06,432,599.2,FALSE,FALSE
736,6,BODY,"Any local variable, formal parameter, or exception parameter used but not declared in a lambda expression must either be final or effectively final (§4.12.4), as specified in §6.5.6.1. Any local variable used but not declared in a lambda body must be definitely assigned (§16 (Definite Assignment)) before the lambda body, or a compile-time error occurs.",10.98,77.14,360.01,354,72,332.06,432.01,409.2,FALSE,FALSE
739,2,BODY,"(ii) the lambda body is a value-compatible block, and each result expression (§15.27.2) is compatible with R in an assignment context.",10.98,19.14,340,134,92,76.06,432,95.2,FALSE,FALSE
751,8,BODY,"In all, there are four possibilities for a variable V after a statement or expression has been executed: •V is definitely assigned and is not definitely unassigned. (The flow analysis rules prove that an assignment to V has occurred.) •V is definitely unassigned and is not definitely assigned. (The flow analysis rules prove that an assignment to V has not occurred.)",10.98,95.14,360,368,72,482.06,432,577.2,FALSE,FALSE
759,5,BODY,"•If the expression has subexpressions, V is [un]assigned after the expression iff V is [un]assigned after its rightmost immediate subexpression.",10.98,19.14,360,144,72,336.06,432,355.2,FALSE,FALSE
762,3,BODY,16.2.3Local Class and Interface Declarations •V is [un]assigned after a local class or interface declaration (§14.3) iff V is [un]assigned before the local class or interface declaration.,10.98,40.11,360,187,72,115.09,432,155.2,FALSE,FALSE
764,4,BODY,•V is [un]assigned before a block statement that is not the first of a switch labeled statement group in the switch block iff V is [un]assigned after the preceding block statement.,10.98,32.14,360.01,180,72,501.06,432.01,533.2,FALSE,FALSE
770,6,BODY,"•V is definitely assigned before the declaration of a class body of an enum constant with no arguments that is declared within the scope of V iff V is definitely assigned before the enum constant. •V is definitely assigned before the declaration of a class body of an enum constant with arguments that is declared within the scope of V iff V is definitely assigned after the last argument expression of the enum constant The definite assignment/unassignment status of any construct within the class body of an enum constant is governed by the usual rules for classes. •V is [un]assigned before the first argument to an enum constant iff it is [un]assigned before the enum constant. •V is [un]assigned before y (an argument of an enum constant, but not the first) iff V is [un]assigned after the argument to the left of y.",10.98,173.14,360,821,72,360.06,432,533.2,FALSE,FALSE
787,7,BODY,"17.4.5Happens-before Order Two actions can be ordered by a happens-before relationship. If one action happens-before another, then the first is visible to and ordered before the second. If we have two actions x and y, we write hb(x, y) to indicate that x happens-before y. •If x and y are actions of the same thread and x comes before y in program order, then hb(x, y). •There is a happens-before edge from the end of a constructor of an object to the start of a finalizer (§12.6) for that object. •If an action x synchronizes-with a following action y, then we also have hb(x, y). •If hb(x, y) and hb(y, z), then hb(x, z). The wait methods of class Object (§17.2.1) have lock and unlock actions associated with them; their happens-before relationships are defined by these associated actions. It should be noted that the presence of a happens-before relationship between two actions does not necessarily imply that they have to take place in that order in an implementation. If the reordering produces results consistent with a legal execution, it is not illegal.",10.98,264.11,360.01,1064,72,307.09,432.01,571.2,FALSE,FALSE
829,2,BODY,"set C generated by §18.5.2 when inferring the poly expression's invocation type. »For a parenthesized expression, the search is applied recursively to the contained expression. »For a conditional expression, the search is applied recursively to the second and third operands. »For a lambda expression, the search is applied recursively to the lambda body. »For a switch expression, the search is applied recursively to each of its result expressions.",10.98,147.14,330,450,102,76.06,432,223.2,FALSE,FALSE
844,2,BODY,ModuleName: Identifier ModuleName . Identifier PackageName: Identifier PackageName . Identifier TypeName: TypeIdentifier PackageOrTypeName . TypeIdentifier ExpressionName: Identifier AmbiguousName . Identifier MethodName: UnqualifiedMethodIdentifier PackageOrTypeName: Identifier PackageOrTypeName . Identifier AmbiguousName: Identifier AmbiguousName . Identifier,10.98,319.05,180.37,363,90,187.13,270.37,506.18,FALSE,TRUE
29,2,BODY,THIS chapter describes the context-free grammars used in this specification to define the lexical and syntactic structure of a program.,10.97,19.14,360,135,72,220.36,432,239.5,FALSE,FALSE
38,6,BODY,"•Otherwise, consider how many backslashes appeared contiguously as raw input characters in the result, back to a non-backslash character or the start of the result. (It is immaterial whether any such backslash arose from an ASCII \ character in the compiler's raw input or from a Unicode escape \u005c in the compiler's raw input.) If this number is even, then the ASCII \ character is eligible to begin a Unicode escape; if the number is odd, then the ASCII \ character is not eligible to begin a Unicode escape.",10.97,84.14,360.01,513,72,307.2,432.01,391.33,FALSE,FALSE
42,2,BODY,"the numerical comparison operator >, even when it could be combined with an adjacent > character to form a different operator.",10.97,19.14,350,126,82,76.06,432,95.2,FALSE,FALSE
50,2,BODY,"Underscores are allowed as separators between digits that denote the integer. In a hexadecimal or binary literal, the integer is only denoted by the digits after the 0x or 0b characters and before any type suffix. Therefore, underscores may not appear immediately after 0x or 0b, or after the last digit in the numeral. In a decimal or octal literal, the integer is denoted by all the digits in the literal before any type suffix. Therefore, underscores may not appear before the first digit or after the last digit in the numeral. Underscores may appear after the initial 0 in an octal numeral (since 0 is a digit that denotes part of the integer) and after the initial non-zero digit in a non-zero decimal literal.",10.97,122.14,360.01,716,72,76.06,432.01,198.2,FALSE,FALSE
52,2,BODY,"A hexadecimal numeral consists of the leading ASCII characters 0x or 0X followed by one or more ASCII hexadecimal digits interspersed with underscores, and can represent a positive, zero, or negative integer. Hexadecimal digits with values 10 through 15 are represented by the ASCII letters a through f or A through F, respectively; each letter used as a hexadecimal digit may be uppercase or lowercase.",10.97,77.14,360.01,403,72,76.06,432.01,153.2,FALSE,FALSE
64,3,BODY,"A text block is always of type String (§4.3.3). The opening delimiter is a sequence that starts with three double quote characters ('''), continues with zero or more space, tab, and form feed characters, and concludes with a line terminator. The closing delimiter is a sequence of three double quote characters. The content of a text block is the sequence of characters that begins immediately after the line terminator of the opening delimiter, and ends immediately before the first double quote of the closing delimiter. Unlike in a string literal (§3.10.5), it is not a compile-time error for a line terminator to appear in the content of a text block.",10.97,147.14,360.01,655,72,310.93,432.01,458.07,FALSE,FALSE
70,3,BODY,"3.10.8The Null Literal The null type has one value, the null reference, represented by the null literal null, which is formed from ASCII characters.",10.97,40.11,360,148,72,166.09,432,206.2,FALSE,FALSE
82,2,BODY,"then id must be the simple name of an accessible member type of T (§6.6, §8.5, §9.5), or a compile-time error occurs. The class or interface type denotes that member type.",10.97,32.14,360,171,72,76.06,432,108.2,FALSE,FALSE
121,2,BODY,"types are introduced by type declarations, which include class declarations (§8.1) and interface declarations (§9.1). We often use the term type to refer to either a class or an interface. In the Java Virtual Machine, every object belongs to some particular class: the class that was mentioned in the creation expression that produced the object (§15.9), or the class whose Class object was used to invoke a reflective method to produce the object, or the String class for objects implicitly created by the string concatenation operator + (§15.18.1). This class is called the class of the object. An object is said to be an instance of its class and of all superclasses of its class. Every array also has a class. The method getClass, when invoked for an array object, will return a class object (of class Class) that represents the class of the array (§10.8). The compile-time type of a variable is always declared, and the compile-time type of an expression can be deduced at compile time. The compile-time type limits the possible values that the variable can hold at run time or the expression can produce at run time. If a run-time value is a reference that is not null, it refers to an object or array that has a class, and that class will necessarily be compatible with the compile-time type. Even though a variable or expression may have a compile-time type that is an interface type, there are no instances of interfaces. A variable or expression whose type is an interface type can reference any object whose class implements (§8.1.5) that interface. Sometimes a variable or expression is said to have a 'run-time type'. This refers to the class of the object referred to by the value of the variable or expression at run time, assuming that the value is not null. The correspondence between compile-time types and run-time types is incomplete for two reasons: 1.At run time, classes and interfaces are loaded by the Java Virtual Machine using class loaders. Each class loader defines its own set of classes and interfaces. As a result, it is possible for two loaders to load an identical class or interface definition but produce distinct classes or interfaces at run time. Consequently, code that compiled correctly may fail at link time if the class loaders that load it are inconsistent.",10.97,464.14,360.01,2301,72,76.06,432.01,540.2,FALSE,FALSE
135,2,BODY,"•One of the following cases applies: 1.S is a class or interface type, and T is a class or interface type, and S names a class or interface that is not disjoint from the class or interface named by T. ('disjoint' is defined below.)",10.97,51.14,360,231,72,76.06,432,127.2,FALSE,FALSE
135,5,BODY,"4.S is a type variable, and a narrowing reference conversion exists from the",10.97,6.14,350,76,82,230.06,432,236.2,FALSE,FALSE
135,7,BODY,"5.T is a type variable, and either a widening reference conversion or a",10.97,6.14,350,71,82,262.06,432,268.2,FALSE,FALSE
160,2,BODY,"•An operand of a numerical comparison operator <, <=, >, or >= (§15.20.1) •An operand of a numerical equality operator == or != (§15.21.1) •An operand of an integer bitwise operator &, ^, or | (§15.22.1) An expression appears in a numeric array context if the expression is one of the following: •A dimension expression in an array creation expression (§15.10.1) •The index expression in an array access expression (§15.10.3) An expression appears in a numeric choice context if the expression is one of the following: •The second or third operand of a numeric conditional expression (§15.25.2) •A result expression of a standalone switch expression (§15.28.1) where all the result expressions are convertible to a numeric type Numeric promotion determines the promoted type of all the expressions in a numeric context. The promoted type is chosen such that each expression can be converted to the promoted type, and, in the case of an arithmetic operation, the operation is defined for values of the promoted type. The order of expressions in a numeric context is not significant for numeric promotion. The rules are as follows: 1.If any expression is of a reference type, it is subjected to unboxing conversion",10.97,287.14,360.01,1212,72,76.06,432.01,363.2,FALSE,FALSE
178,2,BODY,"The scope of a local variable declared in a block by a local variable declaration statement (§14.4.2) is the rest of the block, starting with the declaration's own initializer and including any further declarators to the right in the local variable declaration statement. The scope of a local variable declared in the ForInit part of a basic for statement (§14.14.1) includes all of the following: •Its own initializer •Any further declarators to the right in the ForInit part of the for statement •The Expression and ForUpdate parts of the for statement •The contained Statement The scope of a local variable declared in the header of an enhanced for statement (§14.14.2) is the contained Statement. The scope of a local variable declared in the resource specification of a try-with- resources statement (§14.20.3) is from the declaration rightward over the remainder of the resource specification and the entire try block associated with the try-with- resources statement.",10.97,243.14,360,974,72,76.06,432,319.2,FALSE,FALSE
203,2,BODY,"Otherwise, the PackageOrTypeName is reclassified as a PackageName. The meaning of the PackageOrTypeName is the meaning of the reclassified name. 6.5.4.2Qualified PackageOrTypeNames Given a qualified PackageOrTypeName of the form Q.Id, if Id is a valid TypeIdentifier and the class, interface, type parameter, or package denoted by Q has a member class or interface named Id, then the qualified PackageOrTypeName name is reclassified as a TypeName. Otherwise, it is reclassified as a PackageName. The meaning of the qualified PackageOrTypeName is the meaning of the reclassified name.",10.97,137.27,360,583,72,76.06,432,213.33,FALSE,FALSE
203,4,BODY,"If the declaration denotes a type parameter of a generic method or constructor m (§8.4.4, §8.8.4), and the type name appears directly or indirectly in the body of a local class, local interface, or anonymous class D declared directly in the body of m, then both of the following must be true, or a compile-time error occurs: •The type name does not occur in a static context. •D is an inner class, and the immediately enclosing class or interface declaration of the type name is D or an inner class of D.",10.97,96.14,360,504,72,486.33,432,582.47,FALSE,FALSE
204,7,BODY,"6.5.5.2Qualified Type Names If a type name is of the form Q.Id, then Q must be either the name of a class, interface, or type parameter in a package uniquely visible to the current module, or the name of a package uniquely visible to the current module (§7.4.3). If Id names exactly one accessible class or interface (§6.6) that is a member of the class, interface, type parameter, or package denoted by Q, then the qualified type name denotes that class or interface.",10.97,97.2,360.01,468,72,502.13,432.01,599.33,FALSE,FALSE
225,2,BODY,"PROGRAMS are organized as sets of packages. The members of a package (§7.1) are classes and interfaces, which are declared in compilation units of the package, and subpackages, which may contain compilation units and subpackages of their own. Each package has its own set of names for classes and interfaces, which helps to prevent name conflicts. The naming structure for packages is hierarchical. If a set of packages is sufficiently cohesive, then the packages may be grouped into a module. A module categorizes some or all of its packages as exported, which means their classes and interfaces may be accessed from code outside the module. If a package is not exported by a module, then only code inside the module may access its classes and interfaces. Furthermore, if code in a module wishes to access the packages exported by another module, then the first module must explicitly depend on the second module. Thus, a module controls how its packages use other modules (by specifying dependences) and controls how other modules use its packages (by specifying which of its packages are exported). Modules and packages may be stored in a file system or in a database (§7.2). Modules and packages that are stored in a file system may have certain constraints on the organization of their compilation units to allow a simple implementation to find module, class, and interface declarations easily. Code in a compilation unit automatically has access to all classes and interfaces declared in its package and also automatically imports all of the public classes and interfaces declared in the predefined package java.lang. A top level class or interface is accessible (§6.6) outside the package that declares it only if the class or interface is declared public. A top level class or interface is accessible outside the module that declares it only if the class or interface is declared public and is a member of an exported package. A class or interface that",10.97,361.14,360.01,1960,72,220.36,432.01,581.5,FALSE,FALSE
226,5,BODY,"If the fully qualified name (§6.7) of a package is P, and Q is a subpackage of P, then P.Q is the fully qualified name of the subpackage, and furthermore denotes a package. A package may not contain two members of the same name, or a compile-time error results.",10.97,64.14,360,261,72,364.06,432,428.2,FALSE,FALSE
