page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
40,7,BODY,2. Synthetic flavouring essences and mixtures of odoriferous substances of a kind used in food or drink 100 20 industries classified under tariff sub heading 3302 10,12,64.72,331.99,165,135.96,304.87,467.95,369.59,FALSE,FALSE
40,8,BODY,3. Sorbitol classified under tariff,12,6.13,211.76,35,135.96,384.59,347.72,390.72,FALSE,FALSE
40,9,BODY,30 20,12,6,86.99,5,380.96,392.03,467.95,398.03,FALSE,FALSE
40,10,BODY,subheading 3824 60,12,6,100.94,18,165.7,399.46,266.64,405.46,FALSE,FALSE
40,11,BODY,"III.  Waste and Scrap of Critical Minerals and others 1. Waste and scrap of Antimony, 10/5/2.5 Nil",12,27.13,334.34,98,134.13,420.59,468.47,447.72,FALSE,FALSE
40,12,BODY,"Beryllium, Bismuth, Cobalt, Cadmium, Molybdenum, Rhenium, Tantalum, Tin, Tungsten, Zirconium, Copper scrap covered under tariff items 74040012, 74040019 and 74040022",12,79.44,182,165,165.7,456.22,347.7,535.66,FALSE,FALSE
40,13,BODY,2. Waste and scrap of Lithium-Ion 5 Nil,12,6.13,332.51,39,135.96,550.66,468.47,556.79,FALSE,FALSE
40,14,BODY,Battery,12,6,38.58,7,165.7,565.39,204.28,571.39,FALSE,FALSE
40,15,BODY,3. Cobalt powder 4. Waste and scrap of Lead 5 Nil 5 Nil 5. Waste and scrap Zinc 5 Nil IV. Drugs and Medicines 1. Addition of 6 more medicines in List As 5,12,90.65,334.6,154,133.87,586.55,468.47,677.2,FALSE,FALSE
40,16,BODY,3 and bulk drugs for their applicable manufacture,12,20.74,248.9,49,165.7,685.68,414.6,706.42,FALSE,FALSE
41,1,BODY,37,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
41,2,BODY,From To (per cent) (per cent) 2. Addition of 36 more medicines in List As Nil No. S.,12,47.87,354.45,84,131.76,126.42,486.21,174.29,TRUE,FALSE
41,3,BODY,Commodity,12,6,60.77,9,165.7,136.85,226.47,142.85,TRUE,FALSE
41,4,BODY,4 and bulk drugs for their applicable manufacture,12,20.9,248.9,49,165.7,182.76,414.6,203.66,FALSE,FALSE
41,5,BODY,3. Addition of 37 more medicines and As Nil,12,6.13,332.51,43,135.96,218.66,468.47,224.79,FALSE,FALSE
41,6,BODY,13 Patient Assistance Programmes in applicable the list of duty free imports by pharmaceutical companies for supply free of cost to patients,12,50.09,248.9,140,165.7,233.26,414.6,283.35,FALSE,FALSE
41,7,BODY,V. Precious Metals 1. Platinum findings,12,27.13,117.78,39,135.43,298.48,253.21,325.61,FALSE,FALSE
41,8,BODY,25 6.4,12,6,88.42,6,380.96,319.61,469.38,325.61,FALSE,FALSE
41,9,BODY,(5 BCD + 1.4 AIDC),12,20.87,62.12,18,429.37,340.11,491.49,360.98,FALSE,FALSE
41,10,BODY,"VI. Textile, Handicraft and Leather Sector 1. Wet blue leather 2. Shuttle less loom Rapier Looms 7.5 Nil 10 Nil",12,48.26,334.6,111,133.87,376.11,468.47,424.37,FALSE,FALSE
41,11,BODY,(below 650 meters per minute) and Shuttle less loom Air jet Looms (below 1000 meters per minute) for use in textile industry,12,50.11,181.92,124,165.7,432.85,347.62,482.96,FALSE,FALSE
41,12,BODY,3. Certain additional items for duty free As Nil,12,6.13,332.51,48,135.96,498.09,468.47,504.22,FALSE,FALSE
41,13,BODY,import by bonafide exporters for applicable manufacture of handicrafts,12,20.74,248.9,70,165.7,512.7,414.6,533.44,FALSE,FALSE
41,14,BODY,VII. Capital Goods 1. Addition of 35 capital As Nil,12,27.13,336.32,51,132.15,548.57,468.47,575.7,FALSE,FALSE
41,15,BODY,goods/machinery for use in the applicable manufacture of lithium-ion battery of EVs and 28 capital goods/machinery for use in the manufacture of lithium-ion battery of mobile phones,12,79.3,248.9,181,165.7,584.33,414.6,663.63,FALSE,FALSE
41,16,BODY,"VIII. 1. Inputs/ parts and sub-parts of PCBA, 2.5 Nil",12,27.27,337.88,53,130.59,678.76,468.47,706.03,FALSE,FALSE
41,17,BODY,IT and Electronics,12,6,89.99,18,283.76,678.76,373.75,684.76,TRUE,FALSE
41,18,BODY,"camera module, connectors and inputs or raw materials for use in",12,20.6,181.99,64,165.7,714.53,347.69,735.13,FALSE,FALSE
42,1,BODY,38,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
42,2,BODY,From To (per cent) (per cent),12,26.74,123.51,29,362.7,126.42,486.21,153.16,TRUE,FALSE
42,3,BODY,S. No.,12,20.87,20.34,6,131.76,129.29,152.1,150.16,TRUE,FALSE
42,4,BODY,Commodity,12,6,60.77,9,165.7,136.85,226.47,142.85,TRUE,FALSE
42,5,BODY,"manufacture of wired headset, microphone and receiver, USB cable, fingerprint reader/ sensor of cellular mobile phone",12,50.1,181.98,117,165.7,168.16,347.68,218.26,FALSE,FALSE
42,6,BODY,"2. Specified inputs/parts (chip on film, 2.5 Nil",12,6.13,332.51,48,135.96,233.26,468.47,239.39,FALSE,FALSE
42,7,BODY,"PCBA, glass board / substrate cell) for use in manufacture of open cells of TV panels of LED/LCD TV",12,35.48,182.03,99,165.7,247.87,347.73,283.35,FALSE,FALSE
42,8,BODY,3. Ethernet Switches Carrier-Grade 20 10 4. Open cell (with or without touch) for 15/10 5,12,27.13,331.99,89,135.96,298.48,467.95,325.61,FALSE,FALSE
42,9,BODY,"interactive Flat Panel Display module, Touch Glass sheet and Touch Sensor PCB for use in manufacture of Interactive Flat Panel Display module",12,64.83,182.06,141,165.7,334.11,347.76,398.94,FALSE,FALSE
42,10,BODY,IX. 1. Ground installation for satellites As Nil,12,27.13,334.47,48,134,414.07,468.47,441.2,FALSE,FALSE
42,11,BODY,Space Sector,12,6,68.86,12,295.63,414.07,364.49,420.07,TRUE,FALSE
42,12,BODY,including its spares and consumables applicable,12,6,248.9,47,165.7,449.83,414.6,455.83,FALSE,FALSE
42,13,BODY,2. Goods used in the building of launch 5 Nil,12,6.13,332.51,45,135.96,470.83,468.47,476.96,FALSE,FALSE
42,14,BODY,vehicles and launching of satellites,12,6,171.53,36,165.7,485.7,337.23,491.7,FALSE,FALSE
42,15,BODY,X. 1. (i) Engine capacity not 50 40 25 20 15 10,12,68.48,332.25,47,135.7,506.83,467.95,575.31,FALSE,FALSE
42,16,BODY,Motorcycles,12,6,64.04,11,296.67,506.83,360.71,512.83,TRUE,FALSE
42,17,BODY,exceeding 1600 CC (CBU) (ii) Semi-knocked down (SKD) (iii) Completely knocked down,12,47.24,181.73,82,165.96,542.57,347.69,589.81,FALSE,FALSE
42,18,BODY,(CKD),12,6,29.99,5,208.48,598.55,238.47,604.55,FALSE,FALSE
42,19,BODY,2 (i) Engine capacity   1600 CC & 50 30 25 20 15 10,12,47.48,330.43,51,137.52,630.89,467.95,678.37,FALSE,FALSE
42,20,BODY,above (CBU),12,6,63.12,11,201.7,645.76,264.82,651.76,FALSE,FALSE
42,21,BODY,(ii) Semi-knocked down (SKD) (iii) Completely knocked down,12,26.48,179.52,58,168.17,666.37,347.69,692.85,FALSE,FALSE
42,22,BODY,(CKD),12,6,29.99,5,201.7,701.72,231.69,707.72,FALSE,FALSE
43,1,BODY,39,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
43,2,BODY,S. Commodity No.,12,26.73,93.51,16,130.46,147.03,223.97,173.76,TRUE,FALSE
43,3,BODY,Rate of duties From To (per cent) (per cent),12,47.73,119.08,44,370.39,147.16,489.47,194.89,TRUE,FALSE
43,4,BODY,"I. Textiles 1. Knitted Fabrics covered under tariff 10/20 20 or Rs items 6004 10 00, 6004 90 00, 6006 22 115 per 00, 6006 31 00, 6006 32 00, 6006 33 00, kg, 6006 34 00, 6006 42 00 and 6006 90 00 whichever is higher",12,85.82,355.47,214,134.78,210.05,490.25,295.87,FALSE,FALSE
43,5,BODY,II Electronics 1 Interactive Flat Panel Display classified 10 20,12,27.16,336.69,64,136.09,311,472.78,338.16,FALSE,FALSE
43,6,BODY,under tariff item 8528 59 00 (CBU),12,6,171.01,34,163.22,346.76,334.23,352.76,FALSE,FALSE
43,7,BODY,D.3. Decrease in Tariff rate with no change in Effective rate [With effect from 02.02.2025],12,61.96,381.69,91,115.2,367.89,496.89,429.85,TRUE,FALSE
43,8,BODY,S. Commodity No.,12,20.89,159.27,16,130.59,444.85,289.86,465.74,TRUE,FALSE
43,9,BODY,Rate of duties From To (per cent) (per cent),12,50.63,121.17,44,370,444.98,491.17,495.61,TRUE,FALSE
43,10,BODY,"1. Glycerol crude, glycerol waters, 30 20  20 7.5 3. Other – Prepared Binders, chemical 17.5 7.5 2. Phosphoric Acid",12,77.76,339.56,115,134.78,510.61,474.34,588.37,FALSE,FALSE
43,11,BODY,glycerol lye covered by tariff item 1520 00 00,12,20.74,192.22,46,163.35,525.22,355.57,545.96,FALSE,FALSE
43,12,BODY,products and preparations of chemical or allied industries covered under tariff item 3824 99 00,12,35.48,192.22,95,163.35,596.85,355.57,632.33,FALSE,FALSE
43,13,BODY,"4. Marble and travertine, granite, crude 40 20",12,6.13,338.13,46,134.78,647.33,472.91,653.46,FALSE,FALSE
43,14,BODY,"or roughly trimmed, merely cut into blocks, slabs and other (tariff sub heading 2515 12 and tariff items, 2525 11 00, 2516 11 00, 2516 12 00)",12,50.09,192.14,141,163.35,661.94,355.49,712.03,FALSE,FALSE
43,15,BODY,(+20 AIDC),12,6,98.47,10,394.26,668.07,492.73,674.07,FALSE,FALSE
44,1,BODY,40,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
44,2,BODY,"5. Candles, tapers and the like covered by 25 20",12,6.13,338.13,48,134.78,126.29,472.91,132.42,FALSE,FALSE
44,3,BODY,tariff heading 3406,12,6,95.6,19,163.35,141.16,258.95,147.16,FALSE,FALSE
44,4,BODY,(+2.5 SWS) (+7.5 AIDC),12,6,126.39,22,367.91,147.16,494.3,153.16,FALSE,FALSE
44,5,BODY,6. Other reference materials 30 10,12,6,338.13,34,134.78,168.29,472.91,174.29,FALSE,FALSE
44,6,BODY,7. PVC flex films including PVC flex banner 25 20,12,6.13,338.13,49,134.78,199.22,472.91,205.35,FALSE,FALSE
44,7,BODY,"and PVC flex sheets (tariff headings 3920, 3921)",12,20.87,192.14,48,163.35,213.83,355.49,234.7,FALSE,FALSE
44,8,BODY,(+2.5 SWS) (+7.5 AIDC),12,6,126.39,22,367.91,219.96,494.3,225.96,FALSE,FALSE
44,9,BODY,8. Footwear covered under tariff 35 20 (+3.5 SWS) (+18.5 AIDC) 9. Worked monumental or building stone 40 20  10 Marble slabs classified under tariff 40 20,12,112.98,348.89,154,133.35,249.7,482.24,362.68,FALSE,FALSE
44,10,BODY,headings 6401 to 6405,12,6,113.6,21,163.35,264.44,276.95,270.44,FALSE,FALSE
44,11,BODY,and articles thereof under heading 6802 except 6802 99 00,12,20.74,192.16,57,163.35,320.81,355.51,341.55,FALSE,FALSE
44,12,BODY,"items 6802 10 00 , 6802 21 10 , 6802 21 20 , 6802 21 90 , 6802 91 00 and 6802 92 00",12,35.34,192.19,83,163.35,371.29,355.54,406.63,FALSE,FALSE
44,13,BODY,(+20 AIDC),12,6,54.62,10,438.11,377.42,492.73,383.42,FALSE,FALSE
44,14,BODY,11. OTS/MR type-flat rolled products of 27.5 15,12,6.13,341.15,47,131.76,421.63,472.91,427.76,FALSE,FALSE
44,15,BODY,thickness less than 0.5 mm,12,6,133.69,26,163.35,436.5,297.04,442.5,FALSE,FALSE
44,16,BODY,"12. Other plates, sheets, strips of thickness 27.5 15",12,6.13,341.15,53,131.76,457.53,472.91,463.66,FALSE,FALSE
44,17,BODY,less than 0.5mm,12,6,82.95,15,163.35,472.26,246.3,478.26,FALSE,FALSE
44,18,BODY,13. Flat -rolled products in coils of 22.5 15,12,6.13,341.15,45,131.76,493.26,472.91,499.39,FALSE,FALSE
44,19,BODY,thickness greater than or equal to 4.75 mm but not exceeding 10mm,12,20.87,192.12,65,163.35,507.87,355.47,528.74,FALSE,FALSE
44,20,BODY,14. Flat-rolled products in coils of thickness 22.5 15,12,6.13,341.15,54,131.76,543.74,472.91,549.87,FALSE,FALSE
44,21,BODY,greater than or equal to 3 mm but less than 4.75 mm,12,20.87,192.1,51,163.35,558.35,355.45,579.22,FALSE,FALSE
44,22,BODY,15. Flat-rolled products of stainless steel of 22.5 15,12,6.13,341.15,54,131.76,594.24,472.91,600.37,FALSE,FALSE
44,23,BODY,width 600mm or more- Other nickel chrome austenitic type,12,20.74,192.22,56,163.35,608.85,355.57,629.59,FALSE,FALSE
44,24,BODY,16. Flat-rolled products of stainless steel of 22.5 15,12,6.13,341.15,54,131.76,644.59,472.91,650.72,FALSE,FALSE
44,25,BODY,width 600mm or more- Other sheets and plates,12,20.74,192.23,44,163.35,659.33,355.58,680.07,FALSE,FALSE
44,26,BODY,17. Flat-rolled products of other alloy steel 20 15,12,6.13,341.15,51,131.76,695.07,472.91,701.2,FALSE,FALSE
44,27,BODY,grain oriented,12,6,71.86,14,163.35,709.83,235.21,715.83,FALSE,FALSE
45,1,BODY,41,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
45,2,BODY,18. Other tubes or pipe fittings of stainless 25 15,12,6.13,341.15,51,131.76,126.29,472.91,132.42,FALSE,FALSE
45,3,BODY,steel,12,6,26.06,5,163.35,141.16,189.41,147.16,FALSE,FALSE
45,4,BODY,"19. Other fittings of iron or steel, non-25 15",12,6.13,341.15,46,131.76,162.16,472.91,168.29,FALSE,FALSE
45,5,BODY,galvanised,12,6,54.1,10,163.35,176.89,217.45,182.89,FALSE,FALSE
45,6,BODY,20. Other structure and parts of structures 25 15,12,6.13,341.15,49,131.76,197.92,472.91,204.05,FALSE,FALSE
45,7,BODY,of iron and steel,12,6,82.16,17,163.35,212.79,245.51,218.79,FALSE,FALSE
45,8,BODY,21. Others-tanks and drums etc. 25 15 22. Other screws and bolts w/n with nuts 25 15 23. Threaded nuts 25 15 24. Other non-threaded articles 25 15 25. Others springs and leaves  of iron/steel 25 15 26. Other cast articles of iron or steel 25 15 27. Articles of forged or stamped but not 25 15,12,132.93,341.15,292,131.76,233.92,472.91,366.85,FALSE,FALSE
45,9,BODY,further worked,12,6,76.95,14,163.35,375.46,240.3,381.46,FALSE,FALSE
45,10,BODY,28. All other articles of iron/steel 25 15 29. Solar cells covered by tariff heading 25 20,12,27.13,341.15,90,131.76,396.59,472.91,423.72,FALSE,FALSE
45,11,BODY,8541,12,6,26.97,4,163.35,432.46,190.32,438.46,FALSE,FALSE
45,12,BODY,"(+2.5 SWS) (+7.5 AIDC) 30. Motor cars and other motor vehicles 125  (tariff 70 (tariff principally designed for the transport rate) rate) of persons, including station wagons  and racing cars, under tariff heading 8703 >USD 40000 100 BCD + 70+ 40 10 SWS AIDC (effective (effective rate) rate) 31. Used Motor cars and other motor 125 (tariff) 70 (tariff)",12,148.22,362.54,353,131.76,438.46,494.3,586.68,FALSE,FALSE
45,13,BODY,"vehicles principally designed for the transport of persons, including station wagons and racing cars, under tariff heading 8703",12,50.08,192.17,127,163.35,595.16,355.52,645.24,FALSE,FALSE
45,14,BODY,,12,6,72.52,0,394.26,601.29,466.78,607.29,FALSE,FALSE
45,15,BODY,125 BCD + 70+ 67.5 12.5 SWS AIDC (effective (effective rate) rate) 32. Motorcycles (including mopeds) and 100 (tariff) 70(tariff),12,77.22,358.2,129,131.76,621.76,489.96,698.98,FALSE,FALSE
45,16,BODY,"cycles fitted with an auxiliary motor,",12,6,192.13,38,163.35,707.59,355.48,713.59,FALSE,FALSE
46,1,BODY,42,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
46,2,BODY,with or without side-cars under tariff (No change (No change in effective in effective heading 8711 rate) rate) 33. Used Motorcycles (including mopeds) 100 (tariff) 70 (tariff),12,56.6,362.78,176,131.76,126.29,494.54,182.89,FALSE,FALSE
46,3,BODY,"and cycles fitted with an auxiliary motor, with or without side-cars under tariff heading 8711",12,35.34,192.25,94,163.35,191.53,355.6,226.87,FALSE,FALSE
46,4,BODY,100 BCD 70+ 40 +10 SWS AIDC (effective (effective rate) rate) 34. Bicycles under tariff item 8712 00 10 35 20,12,97.69,358.2,109,131.76,197.66,489.96,295.35,FALSE,FALSE
46,5,BODY,(+15 AIDC),12,6,54.62,10,438.11,309.96,492.73,315.96,FALSE,FALSE
46,6,BODY,35. Yachts and other vessels for pleasure 25 20,12,6.13,341.15,47,131.76,330.98,472.91,337.11,FALSE,FALSE
46,7,BODY,or sports; rowing boats and canoes covered under tariff heading 8903,12,20.74,192.08,68,163.35,345.72,355.43,366.46,FALSE,FALSE
46,8,BODY,(+2.5 SWS) (+7.5 AIDC),12,6,126.39,22,367.91,351.85,494.3,357.85,FALSE,FALSE
46,9,BODY,36 Electricity meters for alternating 25 20,12,6.13,339.56,43,133.35,381.46,472.91,387.59,FALSE,FALSE
46,10,BODY,current (Smart Meters) under tariff item 9028 30 10,12,20.87,192.25,51,163.35,396.07,355.6,416.94,FALSE,FALSE
46,11,BODY,"(+2.5 SWS) (+7.5 AIDC) 37 Parts of electronic toys, under tariff 25 BCD +  20 BCD+ item 9503 00 91 for manufacture of 2.5 SWS  7.5 AIDC electronic toys",12,65.11,360.95,151,133.35,402.2,494.3,467.31,FALSE,FALSE
46,12,BODY,D.4. Decrease in Tariff rate with reduction in effective rate [With effect from 02.02.2025],12,61.82,381.74,91,115.2,482.57,496.94,544.39,TRUE,FALSE
46,13,BODY,Rate of duties Commodity From To,12,27.15,319.08,32,140.65,559.66,459.73,586.81,TRUE,FALSE
46,14,BODY,(per cent) (per cent),12,6,138.64,21,339.22,601.42,477.86,607.42,TRUE,FALSE
46,15,BODY,1. Synthetic flavouring essences 100 20 (+2 SWS),12,26.87,339.29,48,136.09,622.42,475.38,649.29,FALSE,FALSE
46,16,BODY,and mixtures of odoriferous substances for use in food and drink industry,12,35.34,151.49,73,165.83,637.16,317.32,672.5,FALSE,FALSE
46,17,BODY,2. Sorbitol under tariff sub-30 20 (+3 SWS) (+2 SWS),12,26.87,339.29,52,136.09,687.5,475.38,714.37,FALSE,FALSE
46,18,BODY,heading 3824 60,12,6,83.73,15,165.83,702.37,249.56,708.37,FALSE,FALSE
47,1,BODY,43,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
47,2,BODY,Rate of duties Commodity From To,12,27.26,319.08,32,140.65,126.42,459.73,153.68,TRUE,FALSE
47,3,BODY,(per cent) (per cent),12,6,138.64,21,339.22,168.29,477.86,174.29,TRUE,FALSE
47,4,BODY,3. Articles of jewellery and parts 25 20,12,26.76,323.51,40,136.09,189.29,459.6,216.05,FALSE,FALSE
47,5,BODY,thereof under tariff heading 7113; articles of goldsmiths’ or silversmiths’ wares and parts thereof under tariff heading 7114,12,64.82,151.49,125,165.83,203.92,317.32,268.74,FALSE,FALSE
47,6,BODY,4. Solar module under tariff 40 20,12,6.13,323.51,34,136.09,283.74,459.6,289.87,FALSE,FALSE
47,7,BODY,heading 8541,12,6,68.86,12,165.83,298.48,234.69,304.48,FALSE,FALSE
47,8,BODY,(+4 SWS) (+20 AIDC),12,6,137.86,19,341.7,304.48,479.56,310.48,FALSE,FALSE
47,9,BODY,5. Motor vehicles (for passenger) 40 20,12,6.13,323.51,39,136.09,325.5,459.6,331.63,FALSE,FALSE
47,10,BODY,covered under tariff heading 8702,12,20.87,151.49,33,165.83,340.11,317.32,360.98,FALSE,FALSE
47,11,BODY,(+4 SWS) (+20 AIDC),12,6,137.86,19,341.7,346.24,479.56,352.24,FALSE,FALSE
47,12,BODY,6. Motor vehicles (for goods) 40 20,12,6.13,323.51,35,136.09,375.98,459.6,382.11,FALSE,FALSE
47,13,BODY,covered under tariff heading 8704,12,20.87,151.49,33,165.83,390.59,317.32,411.46,FALSE,FALSE
47,14,BODY,(+4 SWS) (+20 AIDC),12,6,137.86,19,341.7,396.72,479.56,402.72,FALSE,FALSE
47,15,BODY,7. Seats (other than those of 25 20 (+2.5 SWS) (+5 AIDC),12,26.74,340.34,56,136.09,426.46,476.43,453.2,FALSE,FALSE
47,16,BODY,"heading 9402), whether or not convertible into beds, and parts thereof, covered under tariff heading 9401",12,50.11,151.48,105,165.83,441.07,317.31,491.18,FALSE,FALSE
47,17,BODY,"8. Other furniture and parts 25 20 (+2.5 SWS) (+5 AIDC) 9. Mattress supports, articles of 25 20 (+2.5 SWS) (+5 AIDC)",12,77.21,340.34,116,136.09,506.18,476.43,583.39,FALSE,FALSE
47,18,BODY,thereof covered under tariff heading 9403,12,20.87,151.49,41,165.83,520.79,317.32,541.66,FALSE,FALSE
47,19,BODY,bedding and similar furnishing etc covered under tariff heading 9405,12,35.5,151.49,68,165.83,571.26,317.32,606.76,FALSE,FALSE
47,20,BODY,10. Luminaries and light fittings  25 20 (+2.5 SWS) (+5 AIDC),12,26.74,343.34,61,133.09,621.76,476.43,648.5,FALSE,FALSE
47,21,BODY,including searchlights and spotlights and parts thereof etc,12,35.48,151.49,59,165.83,636.37,317.32,671.85,FALSE,FALSE
47,22,BODY,"11. Parts of electronic toys, under 70 20",12,6.13,326.51,41,133.09,686.85,459.6,692.98,FALSE,FALSE
47,23,BODY,tariff item 9503 00 91,12,6,108.64,22,165.83,701.59,274.47,707.59,FALSE,FALSE
47,24,BODY,(+20 AIDC),12,6,156.78,10,325.39,707.59,482.17,713.59,FALSE,FALSE
48,1,BODY,44,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
48,2,BODY,Rate of duties Commodity From To,12,27.26,319.08,32,140.65,126.42,459.73,153.68,TRUE,FALSE
48,3,BODY,(per cent) (per cent),12,6,138.64,21,339.22,168.29,477.86,174.29,TRUE,FALSE
48,4,BODY,12. Laboratory chemicals under 150 70,12,6.13,326.51,37,133.09,189.29,459.6,195.42,FALSE,FALSE
48,5,BODY,tariff item 9802 00 00 (other than those attracting 10% BCD on specified end use),12,35.47,151.48,81,165.83,203.92,317.31,239.39,FALSE,FALSE
48,6,BODY,(+ 15 SWS) (+ 70 AIDC),12,6,143.6,22,337.26,210.05,480.86,216.05,FALSE,FALSE
48,7,BODY,,12,6,2.71,0,363.61,230.79,366.32,236.79,FALSE,FALSE
48,8,BODY,"13. All dutiable articles, imported 100 (tariff rate) 70 (tariff rate)",12,6.14,354.95,70,133.09,254.39,488.04,260.53,FALSE,FALSE
48,9,BODY,"by a passenger or a member of a crew in his baggage, under tariff heading 9803",12,35.48,151.49,78,165.83,269,317.32,304.48,FALSE,FALSE
48,10,BODY,35+ 3.5 SWS 35 (effective rate) (effective rate),12,41.35,162.38,48,327.35,275.13,489.73,316.48,FALSE,FALSE
48,11,BODY,14. Dutiable goods imported for 35 20 (+ 3.5 SWS),12,26.74,326.51,49,133.09,331.5,459.6,358.24,FALSE,FALSE
48,12,BODY,personal use classified under heading 9804 other than those at 10% BCD,12,35.48,151.49,70,165.83,346.11,317.32,381.59,FALSE,FALSE
48,13,BODY,E. Export duty on Leather [with effect from 2.2.2025],12,26.74,293.14,53,115.2,396.72,408.34,423.46,TRUE,FALSE
48,14,BODY,Rate of duties From To (per cent) (per cent),12,47.76,117.25,44,372.22,438.59,489.47,486.35,TRUE,FALSE
48,15,BODY,Commodity,12,6,60.75,9,231.2,449.16,291.95,455.16,TRUE,FALSE
48,16,BODY,S. No.,12,20.74,20.34,6,130.46,452.05,150.8,472.79,TRUE,FALSE
48,17,BODY,,12,6,2.71,0,260.28,469.79,262.99,475.79,TRUE,FALSE
48,18,BODY,1 Crust Leather (hides and skins) 20 0  F. Trade Facilitation Measures F.1.  Increase in duration  for export of handicrafts,12,69.91,353.01,124,115.2,501.48,468.21,571.39,TRUE,FALSE
48,19,BODY,"The duration for export of handicrafts manufactured from duty free inputs by bonafide exporters is being increased from 6 months to 1 year, further extendable by 3 months.",12,36,345.82,171,150.96,586.42,496.78,622.42,FALSE,FALSE
48,20,BODY,F.2.  Removal of Customs (Import of Goods at Concessional rate of duty or For Specific End Use) Rules 2022 (IGCR) condition for import of seeds for use in manufacture of Lab Grown Diamonds,12,36,370.6,188,126.28,637.42,496.88,673.42,TRUE,FALSE
48,21,BODY,The IGCR condition for custom duty exemption on import of seeds for use in manufacture of rough Lab Grown Diamond is being removed.,12,21,345.76,131,150.96,688.42,496.72,709.42,FALSE,FALSE
48,22,BODY,F.3. Extension of time limit for export,12,6,189.02,39,126.28,724.44,315.3,730.44,TRUE,FALSE
49,1,BODY,45,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
49,2,BODY,The time limit for export of foreign origin goods imported for repairs is being extended from 6 months to one year further extendable by one year for railway goods.,12,36,345.83,164,150.96,126.94,496.79,162.94,FALSE,FALSE
49,3,BODY,"F.4.  Amendment of Customs (Import of Goods at Concessional Rate of Duty or For Specified  End Use ) Rules, 2022",12,21.02,370.77,112,126.28,177.94,497.05,198.96,TRUE,FALSE
49,4,BODY,Rules 6 and 7 are being amended to increase the time limit for fulfilling end use from current six months to one year and to file only a quarterly statement instead of monthly statement.,12,36,345.98,186,150.96,213.96,496.94,249.96,FALSE,FALSE
49,5,BODY,"Note: AIDC – Agriculture Infrastructure and Development Cess; SWS – Social Welfare Surcharge  G. OTHERS There are few other changes of minor nature. For details of the budget proposals, the Explanatory Memorandum and other relevant budget documents may be referred to.",12,132.67,398.55,268,115.2,264.83,513.75,397.5,FALSE,FALSE
50,1,BODY,46,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
50,4,BODY,(i) Personal Income-tax reforms with special focus on middle class,12,6,330.58,66,120.93,179.37,451.51,185.37,TRUE,FALSE
50,5,BODY,1. Substantial relief is proposed under the new tax regime with new slabs,12,6,359.88,73,120.93,214.74,480.81,220.74,FALSE,FALSE
50,7,BODY,Rate of tax Nil,12,26.6,55.3,15,361.39,251.53,416.69,278.13,FALSE,FALSE
51,1,BODY,47,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
51,12,BODY,1. Rationalization tax deducted at source (TDS) and tax collected at source (TCS) rates:,12,21.79,370.42,88,120.93,412.24,491.35,434.03,TRUE,FALSE
52,1,BODY,48,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
52,2,BODY,"• It is further proposed to increase certain thresholds for requirement to deduct tax at source or collect tax at source under certain sections, as below:",12,39.91,352.6,154,138.96,132.94,491.56,172.85,FALSE,FALSE
53,1,BODY,49,12,6,35.08,2,298.89,97.72,333.97,103.72,FALSE,FALSE
53,11,BODY,(iii) Encouraging voluntary compliance,12,6,193.32,38,120.93,273.96,314.25,279.96,TRUE,FALSE
53,12,BODY,1. Extending the time-limit to file the updated return:,12,6,269,55,120.93,304.22,389.93,310.22,TRUE,FALSE
53,13,BODY,• It is proposed to extend the time-limit to file the updated return from the existing 24 months to 48 months from the end of the relevant assessment year. The additional tax payable shall be 60% of the aggregate of tax and interest payable on additional income for filing updated return during the period of 24 months to 36 months from the end of relevant assessment year. Additional tax payable shall be 70% of the aggregate of tax and interest payable for filing updated return during the period of 36 months to 48 months from the end of relevant assessment year subject to certain conditions. 2. Obligation to furnish information in respect of crypto-asset:,12,163.71,370.75,661,120.93,326.55,491.68,490.26,FALSE,FALSE
53,14,BODY,"• It is proposed to bring amendment in the Act to provide for that a prescribed reporting entity in respect of a crypto-asset shall furnish information in respect of a transaction in such crypto asset, in a statement as prescribed. It is also proposed to align the definition of virtual digital asset accordingly.",12,73.44,352.73,313,138.96,507.74,491.69,581.18,FALSE,FALSE
53,15,BODY,3. Annual value of the self-occupied property simplified:,12,6,282.56,57,120.93,598.03,403.49,604.03,TRUE,FALSE
